x,y,contourArea,Azimuth,107cm
2641,1331,5552.5
2718,1334,5573.0
2791,1338,5560.5
2864,1343,5369.5
2937,1350,5379.5
3009,1356,5354.5
3092,1362,5240.5
3166,1367,5306.0
3236,1372,5418.0
